symbol,strategy_id,entry_bar_idx,exit_bar_idx,bars_held,entry_price,exit_price,quantity,pnl_gross
MSFT,Session_Range_High_180m,8,189,181,95.83408910762292,96.38365032916813,100,54.956122154521836
GOOGL,Session_Range_High_180m,581,762,181,103.77720789273921,97.10057286022516,100,-667.6635032514057
MSFT,Session_Range_High_180m,1127,1309,182,98.876956903853,103.11506052527999,100,423.8103621426987
AAPL,Session_Range_High_180m,1509,1690,181,100.1626375104162,96.6285755010072,100,-353.40620094089985
AAPL,Session_Range_High_180m,2065,2247,182,110.1466805719385,105.01975919898757,100,-512.6921372950932
GOOGL,Session_Range_High_180m,2069,2253,184,106.62894807994057,93.59639402820741,100,-1303.2554051733157
MSFT,Session_Range_High_180m,2252,2434,182,98.7022644818531,99.10473073873294,100,40.24662568798334
GOOGL,Session_Range_High_180m,2270,2451,181,99.03135439284972,97.64860036447212,100,-138.27540283776045
MSFT,Session_Range_High_180m,2447,2627,180,104.09062418124411,95.06681732575126,100,-902.3806855492851
AAPL,Session_Range_High_180m,2815,2996,181,107.88476166683336,100.67067978669449,100,-721.4081880138863
