rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
avwap_cross_up_bin == True AND session_range_pct_bin == 3,double,LONG,fwd_ret_180m,19.765937115642846,0.0,0.080714256,0.5410514013440316,0.82168365,0.79280955,1.2218285,1.051857350563338,88986,0.080714256,1.2181301,,,avwap_cross_up_bin,True,session_range_pct_bin,3,0.12969040907336452,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.5892453584017168,True,True,True,True,True,PASS,0.07277561,0.05277561,0.5281028641823221,1.3224742,12988.0
avwap_cross_up_bin == True AND ret_60m_bin == 2.0,double,LONG,fwd_ret_180m,14.684752195171216,0.0,0.08366525,0.549833502913699,0.80757433,0.8005175,1.2321675,1.1209957755437958,43244,0.08366525,1.1847901,,,avwap_cross_up_bin,True,ret_60m_bin,2.0,0.08736248719941238,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.6363195231461236,True,True,True,True,True,PASS,0.07309057,0.05309057,0.5187706270627063,1.2538586,4848.0
avwap_cross_up_bin == True AND atr_14_bin == 1,double,LONG,fwd_ret_180m,13.973777100875612,0.0,0.07063125,0.5303323369087393,0.751525,0.6982102,1.2153872,1.039985922494126,45496,0.07063125,1.0781264,,,avwap_cross_up_bin,True,atr_14_bin,1,0.0811668794637925,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.4669771812084545,True,True,True,True,True,PASS,0.13218871,0.11218871,0.5592853275582025,2.424593,5541.0
avwap_cross_up_bin == True,single,LONG,fwd_ret_180m,19.865185530722044,0.0,0.04906469,0.5270065798006174,0.7999562,0.7875744,1.131711,0.6556800179915688,231314,0.04906469,1.1878932,avwap_cross_up_bin,True,,,,,0.07944871350596319,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.24466004344656406,True,True,True,True,True,PASS,0.045476034,0.025476035,0.5154008198588022,0.78772956,35128.0
avwap_cross_up_bin == True AND rvol_bin == 4,double,LONG,fwd_ret_180m,12.512980560296342,0.0,0.08015415,0.5327006003212987,0.948672,0.9099176,1.1885076,0.913258557957019,47308,0.08015415,1.3932612,,,avwap_cross_up_bin,True,rvol_bin,4,0.06666356700440776,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.5669427078867075,True,True,True,True,True,PASS,0.08263414,0.06263414,0.5501564816339977,1.1448333,6071.0
avwap_cross_up_bin == True AND session_range_pct_bin == 4,double,LONG,fwd_ret_180m,14.365756118786484,0.0,0.047743183,0.5203145234169019,0.77631104,0.7425339,1.1340412,0.6960718151481715,107337,0.047743183,1.0888238,,,avwap_cross_up_bin,True,session_range_pct_bin,4,0.0602191670746805,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.21806087312727224,True,True,True,True,True,PASS,0.03785282,0.01785282,0.5128307028500056,0.6445657,17614.0
avwap_cross_up_bin == True AND rel_strength_60m_bin == 2.0,double,LONG,fwd_ret_180m,11.889245714621351,0.0,0.07004254,0.5424315037525997,0.81955,0.8184724,1.1870259,0.8973598899627616,44236,0.07004254,1.2390691,,,avwap_cross_up_bin,True,rel_strength_60m_bin,2.0,0.05872822408969316,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.4852884386375161,True,True,True,True,True,PASS,0.05608466,0.03608466,0.5271145659818619,1.0433513,5403.0
avwap_cross_up_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,11.384986657337686,0.0,0.05515772,0.5279291691148166,0.7269389,0.69611275,1.1678493,0.8135016369390868,49357,0.05515772,1.0763367,,,avwap_cross_up_bin,True,atr_14_bin,0,0.055863947810233856,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.30743554865596373,True,True,True,True,True,PASS,0.1318221,0.1118221,0.5856888713184424,2.6182683,5059.0
avwap_cross_up_bin == True AND ret_30m_bin == 3.0,double,LONG,fwd_ret_180m,11.553948996396153,0.0,0.05320072,0.5280498076065595,0.762943,0.740907,1.152145,0.7453545280065517,60553,0.05320072,1.1330652,,,avwap_cross_up_bin,True,ret_30m_bin,3.0,0.05263255905777512,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.2881068326203456,True,True,True,True,True,PASS,0.0736248,0.053624798,0.5344613087832795,1.4365133,8038.0
avwap_cross_up_bin == True AND price_vs_vwap_pct_bin == 3,double,LONG,fwd_ret_180m,11.200843971195226,0.0,0.051986836,0.5305306958158581,0.76366293,0.75225323,1.1472048,0.7225217334717479,60562,0.051986836,1.1422015,,,avwap_cross_up_bin,True,price_vs_vwap_pct_bin,3,0.04969336852560865,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.2809297506014046,True,True,True,True,True,PASS,0.07612697,0.05612697,0.5382530491560922,1.4332398,8117.0
avwap_cross_up_bin == True AND ret_30m_bin == 2.0,double,LONG,fwd_ret_180m,10.589318885674656,0.0,0.058465283,0.5394023535634007,0.78453356,0.79182756,1.1603045,0.7891246531396312,45378,0.058465283,1.1761229,,,avwap_cross_up_bin,True,ret_30m_bin,2.0,0.04734652171067632,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.36345754076737685,True,True,True,True,True,PASS,0.047377344,0.027377345,0.5167156502571638,0.8712064,5444.0
avwap_cross_up_bin == True AND rvol_bin == 2,double,LONG,fwd_ret_180m,10.195328277508098,0.0,0.054877535,0.5306234611326064,0.7916221,0.77800167,1.150277,0.758844953835352,45488,0.054877535,1.1479998,,,avwap_cross_up_bin,True,rvol_bin,2,0.043226871815733474,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.3100222673522642,True,True,True,True,True,PASS,0.04722342,0.02722342,0.5152358855375097,0.82104874,6465.0
avwap_cross_up_bin == True AND ret_15m_bin == 1.0,double,LONG,fwd_ret_180m,11.033624891252028,0.0,0.081396714,0.5472828001409037,0.8623546,0.8626911,1.2084129,0.9911818657290398,31227,0.081396714,1.3036283,,,avwap_cross_up_bin,True,ret_15m_bin,1.0,0.04211286600811214,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.6085327388106312,True,True,True,True,True,PASS,0.06545483,0.045454834,0.5228896533474464,1.1522166,3779.0
avwap_cross_up_bin == True AND ret_5m_bin == 3.0,double,LONG,fwd_ret_180m,9.862353748256416,0.0,0.047054444,0.5295394968504246,0.7345005,0.7267189,1.1376295,0.6924587718227592,51118,0.047054444,1.0787157,,,avwap_cross_up_bin,True,ret_5m_bin,3.0,0.041856134038428784,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.22962342878471526,True,True,True,True,True,PASS,0.08763723,0.067637235,0.5345673818538774,1.665924,7131.0
avwap_cross_up_bin == True AND ret_5m_bin == 2.0,double,LONG,fwd_ret_180m,9.618509296261184,0.0,0.048891515,0.5309474376631652,0.7588852,0.75479096,1.1380974,0.6922771616346562,48647,0.048891515,1.1211243,,,avwap_cross_up_bin,True,ret_5m_bin,2.0,0.039811782147280636,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.2508100207235167,True,True,True,True,True,PASS,0.07547925,0.055479247,0.5358737244897959,1.3512119,6272.0
avwap_cross_up_bin == True AND price_vs_vwap_pct_bin == 2,double,LONG,fwd_ret_180m,9.67489663467178,0.0,0.05619733,0.5374705896056096,0.79412746,0.8012957,1.1516294,0.7412783816583342,42927,0.05619733,1.2034682,,,avwap_cross_up_bin,True,price_vs_vwap_pct_bin,2,0.03830268022343775,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.3369144827676614,True,True,True,True,True,PASS,0.09359614,0.073596135,0.5434825478209426,1.6259176,5071.0
avwap_cross_up_bin == True AND ret_5m_bin == 0.0,double,LONG,fwd_ret_180m,10.77330714857242,0.0,0.095886275,0.5466566772803896,0.9825854,0.9733254,1.2173058,1.0467292134511463,26695,0.095886275,1.4541941,,,avwap_cross_up_bin,True,ret_5m_bin,0.0,0.03716519600972936,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.7521761062831149,True,True,True,True,True,PASS,0.048903223,0.028903224,0.5249250885317353,0.7067287,3671.0
avwap_cross_up_bin == True AND ret_15m_bin == 3.0,double,LONG,fwd_ret_180m,9.42320020405296,0.0,0.044931814,0.5254797918891914,0.75854963,0.7453228,1.1270441,0.6208869713880315,58046,0.044931814,1.1487927,,,avwap_cross_up_bin,True,ret_15m_bin,3.0,0.035583875142315174,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.2002777245235457,True,True,True,True,True,PASS,0.08911584,0.06911585,0.543217665615142,1.600074,7925.0
avwap_cross_up_bin == True AND rvol_bin == 3,double,LONG,fwd_ret_180m,8.514860537225099,0.0,0.05159676,0.5338037342596613,0.8441159,0.85585296,1.1293167,0.6298191056834618,46060,0.05159676,1.3004895,,,avwap_cross_up_bin,True,rvol_bin,3,0.030522152960856832,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.2835750760174916,True,True,True,True,True,PASS,0.041937858,0.021937858,0.5234169443957201,0.66937107,5701.0
