rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
avwap_cross_up_bin == True AND ret_60m_bin == 1.0,double,LONG,fwd_ret_120m,20.96069026986418,0.0,0.1546961,0.5628645185964242,0.7706696,0.63844377,1.5542947,2.300624616167245,20918,0.1546961,1.0674164,,,avwap_cross_up_bin,True,ret_60m_bin,1.0,0.10497268951520351,bear_high_vol,True,True,"(True, 'Expectancy too high (15.470% > 10.000%)')",True,Expectancy too high (15.470% > 10.000%),1.7730024143835263,False,True,True,False,,,,,,,
is_power_hour_bin == True,single,LONG,fwd_ret_120m,15.568465380908574,0.0,0.095239215,0.5539627638014429,1.10166,1.1547004,1.1849165,0.9084251012640125,74014,0.095239215,1.6642821,is_power_hour_bin,True,,,,,0.08610684487122586,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.7603176735942112,True,True,True,False,,,,,,,
session_range_pct_bin == 3,single,LONG,fwd_ret_120m,17.007329168578607,0.0,0.051961277,0.5295969715156271,0.6712281,0.645232,1.171196,0.8203744382549302,108305,0.051961277,1.0054673,session_range_pct_bin,3,,,,,0.08552242122716582,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.2788067098335652,True,True,True,False,,,,,,,
avwap_cross_up_bin == True AND session_range_pct_bin == 3,double,LONG,fwd_ret_120m,16.079433704390578,0.0,0.054626398,0.5300151676872086,0.6707477,0.6401911,1.1815553,0.8555862941558121,89005,0.054626398,1.0135356,,,avwap_cross_up_bin,True,session_range_pct_bin,3,0.0843935243931319,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.30629431325966344,True,True,True,True,True,PASS,0.05444152,0.03444152,0.5460207612456748,1.1655532,13005.0
ret_60m_bin == 1.0 AND session_range_pct_bin == 3,double,LONG,fwd_ret_120m,17.647631366359857,0.0,0.13348886,0.5584451438352382,0.74224275,0.636417,1.4750272,2.081687295439731,18111,0.13348886,1.0179579,,,ret_60m_bin,1.0,session_range_pct_bin,3,0.07717472600503299,bear_high_vol,False,False,"(True, 'Expectancy too high (13.349% > 10.000%)')",True,Expectancy too high (13.349% > 10.000%),1.4426225724562294,False,True,True,False,,,,,,,
ret_60m_bin == 1.0 AND is_power_hour_bin == True,double,LONG,fwd_ret_120m,17.635636147448277,0.0,0.21995904,0.5838422320578184,1.1476108,1.081476,1.4887276,2.0954844656663463,17849,0.21995904,1.666317,,,ret_60m_bin,1.0,is_power_hour_bin,True,0.07230545503282877,bear_high_vol,False,False,"(True, 'Expectancy too high (21.996% > 10.000%)')",True,Expectancy too high (21.996% > 10.000%),2.365017052106662,False,True,True,False,,,,,,,
avwap_cross_up_bin == True AND ret_30m_bin == 1.0,double,LONG,fwd_ret_120m,14.847803807191411,0.0,0.09695251,0.5485369787266723,0.7111729,0.649338,1.3307244,1.4605798607559495,26042,0.09695251,1.0537413,,,avwap_cross_up_bin,True,ret_30m_bin,1.0,0.06947861750734953,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.7665990860563261,True,True,True,True,True,PASS,0.050020456,0.030020457,0.5237943149153625,1.0155944,3131.0
avwap_cross_up_bin == True AND ret_60m_bin == 2.0,double,LONG,fwd_ret_120m,12.485652918908153,0.0,0.0576911,0.536176606564956,0.6361711,0.61102766,1.2035614,0.9529459725182148,43260,0.0576911,0.9610386,,,avwap_cross_up_bin,True,ret_60m_bin,2.0,0.06388371551528421,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.3492642229780299,True,True,True,True,True,PASS,0.035029527,0.015029527,0.5353098620547663,0.7649258,4857.0
price_down_vol_weak_bin == True AND avwap_cross_up_bin == True,double,LONG,fwd_ret_120m,14.197045849011564,0.0,0.0812583,0.5378154789400748,0.64161843,0.5707981,1.3080134,1.4604651346846633,23813,0.0812583,0.88323605,,,price_down_vol_weak_bin,True,avwap_cross_up_bin,True,0.06146853197957384,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.5882139275456768,True,True,True,True,False,Net expectancy 0.157% < 1.000% after 2.0 bps cost,0.021566333,0.0015663337,0.5010742420625448,0.46286458,4189.0
avwap_cross_up_bin == True AND rel_strength_60m_bin == 2.0,double,LONG,fwd_ret_120m,11.87020277308041,0.0,0.057850715,0.5301041501931636,0.67099875,0.63386065,1.1942286,0.8956492887575948,44263,0.057850715,1.0253474,,,avwap_cross_up_bin,True,rel_strength_60m_bin,2.0,0.0577450054118311,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.338715448115724,True,True,True,True,True,PASS,0.052618735,0.032618735,0.555268022181146,1.1842468,5410.0
