rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
atr_14_bin == 0,single,LONG,fwd_ret_180m,40.45532346397013,0.0,0.10244408,0.539538873026442,0.7585114,0.6662936,1.3339092,1.5255344506377713,177218,0.10244408,1.0660194,atr_14_bin,0,,,,,0.381057934379683,bear_low_vol,False,False,"(True, 'Expectancy too high (10.244% > 10.000%)')",True,Expectancy too high (10.244% > 10.000%),0.8162857963572737,False,True,True,False,,,,,,,
avwap_cross_up_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,33.594661195479866,0.0,0.1245709,0.548653416441256,0.781538,0.6740332,1.409473,1.828876806479224,85030,0.1245709,1.0812657,,,avwap_cross_up_bin,True,atr_14_bin,0,0.3778495139363606,bear_low_vol,True,True,"(True, 'Expectancy too high (12.457% > 10.000%)')",True,Expectancy too high (12.457% > 10.000%),1.2074542232389376,False,True,True,False,,,,,,,
ret_60m_bin == 2.0 AND atr_14_bin == 0,double,LONG,fwd_ret_180m,26.593709089775675,0.0,0.124804586,0.5448801832011123,0.77754796,0.6566751,1.4175941,1.908926627033399,48908,0.124804586,1.0378667,,,ret_60m_bin,2.0,atr_14_bin,0,0.30754972320296287,bear_low_vol,False,False,"(True, 'Expectancy too high (12.480% > 10.000%)')",True,Expectancy too high (12.480% > 10.000%),1.242269541639963,False,True,True,False,,,,,,,
ret_30m_bin == 2.0 AND atr_14_bin == 0,double,LONG,fwd_ret_180m,25.869072235976347,0.0,0.11936502,0.5492667604886904,0.75170946,0.6512145,1.4066617,1.854618616566934,49029,0.11936502,1.0216985,,,ret_30m_bin,2.0,atr_14_bin,0,0.2889888222829683,bear_low_vol,False,False,"(True, 'Expectancy too high (11.937% > 10.000%)')",True,Expectancy too high (11.937% > 10.000%),1.1694930451250292,False,True,True,False,,,,,,,
ret_60m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,28.725236960405535,0.0,0.10721882,0.5415659944392507,0.75492185,0.65793806,1.3554751,1.5889045197185405,82363,0.10721882,1.0712072,,,ret_60m_turned_positive_bin,True,atr_14_bin,0,0.284433115598452,bear_low_vol,True,True,"(True, 'Expectancy too high (10.722% > 10.000%)')",True,Expectancy too high (10.722% > 10.000%),0.899772417501886,False,True,True,False,,,,,,,
atr_14_bin == 0 AND price_vs_vwap_pct_bin == 2,double,LONG,fwd_ret_180m,24.778171290186698,0.0,0.11727885,0.5457688508396444,0.75217736,0.6455659,1.3999467,1.7843791761250298,48592,0.11727885,1.0433568,,,atr_14_bin,0,price_vs_vwap_pct_bin,2,0.26568475273996023,bear_low_vol,False,False,"(True, 'Expectancy too high (11.728% > 10.000%)')",True,Expectancy too high (11.728% > 10.000%),1.1065158054287925,False,True,True,False,,,,,,,
ret_15m_bin == 2.0 AND atr_14_bin == 0,double,LONG,fwd_ret_180m,24.319128231375114,0.0,0.1133555,0.5433682078974013,0.7587177,0.6545921,1.3792326,1.720116963997135,50371,0.1133555,1.0461282,,,ret_15m_bin,2.0,atr_14_bin,0,0.25981764232733295,bear_low_vol,False,False,"(True, 'Expectancy too high (11.336% > 10.000%)')",True,Expectancy too high (11.336% > 10.000%),1.0303499226556594,False,True,True,False,,,,,,,
ret_30m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,26.858474929394355,0.0,0.102643706,0.5381008206330598,0.75330687,0.65536237,1.3390812,1.547433883531797,75917,0.102643706,1.0529809,,,ret_30m_turned_positive_bin,True,atr_14_bin,0,0.25884713541085863,bear_low_vol,True,True,"(True, 'Expectancy too high (10.264% > 10.000%)')",True,Expectancy too high (10.264% > 10.000%),0.8263556420768559,False,True,True,False,,,,,,,
vwap_cross_up_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,26.993107252100845,0.0,0.10014419,0.5363103175938992,0.7464603,0.6473946,1.3336025,1.5418440035512535,77237,0.10014419,1.0310639,,,vwap_cross_up_bin,True,atr_14_bin,0,0.2583424214656966,bear_low_vol,True,True,"(True, 'Expectancy too high (10.014% > 10.000%)')",True,Expectancy too high (10.014% > 10.000%),0.7949845627275091,False,True,True,False,,,,,,,
ret_15m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,26.004510614638296,0.0,0.10091069,0.5360657140412424,0.7427955,0.6407729,1.3394507,1.5589127591983296,70122,0.10091069,1.02758,,,ret_15m_turned_positive_bin,True,atr_14_bin,0,0.25152130954956997,bear_low_vol,True,True,"(True, 'Expectancy too high (10.091% > 10.000%)')",True,Expectancy too high (10.091% > 10.000%),0.8106947417522367,False,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,25.3967125127937,0.0,0.10345769,0.5369245986456669,0.7452982,0.64074063,1.3486814,1.572698693366417,65715,0.10345769,1.0442814,,,ret_5m_turned_positive_bin,True,atr_14_bin,0,0.24821189342686445,bear_low_vol,True,True,"(True, 'Expectancy too high (10.346% > 10.000%)')",True,Expectancy too high (10.346% > 10.000%),0.8447754368273255,False,True,True,False,,,,,,,
