rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
vwap_cross_up_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,45.561317684421084,0.0,0.13020013,0.5479176426316881,0.76327354,0.6370762,1.4520667,2.0043306989775735,130213,0.13020013,1.0311986,,,vwap_cross_up_bin,True,atr_14_bin,0,0.4926688494151037,bull_low_vol,True,True,"(True, 'Expectancy too high (13.020% > 10.000%)')",True,Expectancy too high (13.020% > 10.000%),1.3500019620283927,False,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,41.46317210476807,0.0,0.13172571,0.5487554711059432,0.7634019,0.63645154,1.4586625,2.0237406943989895,105783,0.13172571,1.0332751,,,ret_5m_turned_positive_bin,True,atr_14_bin,0,0.49189308230931184,bull_low_vol,True,True,"(True, 'Expectancy too high (13.173% > 10.000%)')",True,Expectancy too high (13.173% > 10.000%),1.3766384255178723,False,True,True,False,,,,,,,
ret_15m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,44.25668181577419,0.0,0.13240522,0.5493527034151485,0.7650683,0.63883024,1.4599205,2.032359815758689,119497,0.13240522,1.0342005,,,ret_15m_turned_positive_bin,True,atr_14_bin,0,0.49134008943041807,bull_low_vol,True,True,"(True, 'Expectancy too high (13.241% > 10.000%)')",True,Expectancy too high (13.241% > 10.000%),1.388937529332139,False,True,True,False,,,,,,,
ret_60m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,45.93377043354966,0.0,0.13826205,0.5509894221170865,0.7693944,0.6362124,1.4839989,2.1119042502277035,119211,0.13826205,1.0392716,,,ret_60m_turned_positive_bin,True,atr_14_bin,0,0.4898246091508459,bull_low_vol,True,True,"(True, 'Expectancy too high (13.826% > 10.000%)')",True,Expectancy too high (13.826% > 10.000%),1.4905514529848807,False,True,True,False,,,,,,,
ret_30m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,43.49798349477944,0.0,0.12897582,0.5490290416504218,0.75736797,0.6360525,1.449642,1.988767456898953,120551,0.12897582,1.0294958,,,ret_30m_turned_positive_bin,True,atr_14_bin,0,0.4888785937611531,bull_low_vol,True,True,"(True, 'Expectancy too high (12.898% > 10.000%)')",True,Expectancy too high (12.898% > 10.000%),1.3322000469664608,False,True,True,False,,,,,,,
avwap_cross_up_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,47.934517517510976,0.0,0.14723243,0.5582272391457485,0.7678465,0.63698,1.5232131,2.2302880725247984,116406,0.14723243,1.0479554,,,avwap_cross_up_bin,True,atr_14_bin,0,0.4831229267168996,bull_low_vol,True,True,"(True, 'Expectancy too high (14.723% > 10.000%)')",True,Expectancy too high (14.723% > 10.000%),1.6539227964848195,False,True,True,False,,,,,,,
atr_14_bin == 0,single,LONG,fwd_ret_180m,57.61353217990933,0.0,0.12604304,0.5471324324569933,0.75261146,0.6309463,1.4411184,1.9495416669318086,220082,0.12604304,1.026329,atr_14_bin,0,,,,,0.48094792864893127,bull_low_vol,False,False,"(True, 'Expectancy too high (12.604% > 10.000%)')",True,Expectancy too high (12.604% > 10.000%),1.2794660641807485,False,True,True,False,,,,,,,
ret_60m_bin == 2.0 AND atr_14_bin == 0,double,LONG,fwd_ret_180m,35.28156776003543,0.0,0.14345954,0.5553065150121268,0.7577005,0.62356776,1.5173506,2.290614589036076,59785,0.14345954,0.994209,,,ret_60m_bin,2.0,atr_14_bin,0,0.4285187209224255,bull_low_vol,False,False,"(True, 'Expectancy too high (14.346% > 10.000%)')",True,Expectancy too high (14.346% > 10.000%),1.6405157604000644,False,True,True,False,,,,,,,
ret_15m_bin == 1.0 AND atr_14_bin == 0,double,LONG,fwd_ret_180m,34.05651325022682,0.0,0.12821668,0.5458405953467784,0.7445169,0.61249614,1.4609277,2.010709468541085,72294,0.12821668,1.012268,,,ret_15m_bin,1.0,atr_14_bin,0,0.42110201023855814,bull_low_vol,False,False,"(True, 'Expectancy too high (12.822% > 10.000%)')",True,Expectancy too high (12.822% > 10.000%),1.3292027636100343,False,True,True,False,,,,,,,
price_up_vol_weak_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_180m,32.27417710137435,0.0,0.13488548,0.5474110481540144,0.76736516,0.6301053,1.4729857,2.0703048133279385,61241,0.13488548,1.0342634,,,price_up_vol_weak_bin,True,atr_14_bin,0,0.3978905128266823,bull_low_vol,True,True,"(True, 'Expectancy too high (13.489% > 10.000%)')",True,Expectancy too high (13.489% > 10.000%),1.4288292533668192,False,True,True,False,,,,,,,
